,movieID,role,kind,title,year,aspect_ratio,genres,runtimes,rating,votes,color_info,plot_outline,language_codes,country_codes,budget,arithmetic_mean,demographic,number_of_votes,median,keywords,taglines,trivia,release_dates,Action,Biography,Drama,War,Sport,Crime,Game-Show,Reality-TV,Thriller,Documentary,Music,Romance,Adventure,Short,Comedy,Horror,Animation,Family,Fantasy,Sci-Fi,Mystery,History,Western,Musical,Film-Noir,Talk-Show
247,93582,producer,movie,Munchies,1987,,"['Comedy', 'Fantasy', 'Horror', 'Sci-Fi']",83,3.9,1034.0,[],"Simon Watterman, a space archaeologist, discovers the ""Munchies"" in a cave in Peru. Cecil Watterman...",[u'en'],[u'us'],,4.3,"{u'aged 45+': (137, 3.2), u'aged 30-44': (617, 4.0), u'females': (92, 3.6), u'females aged 30-44': (59, 3.7), 'all votes': (1034, 3.9), u'females aged 45+': (21, 4.0), u'males': (742, 3.9), u'aged 18-29': (65, 3.7), u'males under 18': (1, 1.0), u'males aged 18-29': (56, 3.9), u'males aged 30-44': (550, 4.0), u'non-us users': (353, 3.4), u'females aged 18-29': (9, 2.7), u'us users': (425, 4.2), u'aged under 18': (1, 1.0), u'top 1000 voters': (97, 3.4), u'males aged 45+': (115, 3.0)}","{1: 157, 2: 149, 3: 148, 4: 157, 5: 132, 6: 86, 7: 66, 8: 29, 9: 16, 10: 94}",4.0,"[u'creature', u'cave', u'monster', u'sweetwater', u'creature-feature', u'family-relationships', u'archeologist', u'independent-film']","[u""They're cute, they're cuddly, and they're out for blood."", u'...Just When You Thought It Was Safe to Raid the Fridge!']","[u'Director Tina Hirsch edited the very similar Gremlins (1984).', u'Arnold\'s voice sounds like Gizmo the Mogwai. Other Munchies sound like ""Cheech"" Marin, Doctor Claw, Pepe LePew and Dumb Donald.', u'Nadine Van der Velde previously appeared in ""Critters"" which is also about vicious little monsters.']","[u'USA::March 1987', u'West Germany::September 1988 (video premiere)', u'Philippines::13 September 1988 (Davao)', u'Switzerland::5 July 2015 (Italian speaking region)', u'UK::7 July 2015 (Northern Ireland)']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
248,94087,producer,movie,Sweet Revenge,1987,,"['Action', 'Adventure', 'Drama', 'Musical']",78,4.3,187.0,[],"Nancy Allen plays an investigative news reporter Jillian Gray, who, along with her daughter is kidnapped by white slave king Cicero...",[u'en'],[u'us'],,5.1,"{u'aged 45+': (58, 3.9), u'aged 30-44': (83, 4.7), u'females': (17, 5.7), u'females aged 30-44': (10, 6.7), 'all votes': (187, 4.3), u'females aged 45+': (5, 4.3), u'males': (134, 4.2), u'males aged 18-29': (8, 3.9), u'aged 18-29': (10, 3.8), u'males aged 30-44': (73, 4.5), u'non-us users': (77, 4.9), u'females aged 18-29': (2, 5.5), u'us users': (69, 3.8), u'top 1000 voters': (29, 4.1), u'males aged 45+': (53, 3.9)}","{1: 20, 2: 25, 3: 22, 4: 28, 5: 21, 6: 18, 7: 7, 8: 4, 9: 6, 10: 36}",4.0,"[u'white-slavery', u'independent-film']","[u""It looks like we don't have any Taglines for this title yet.""]",,"[u'USA::February 1987', u'West Germany::January 1988 (video premiere)', u'Japan::7 October 1988 (video premiere)']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
249,93219,producer,movie,Hour of the Assassin,1987,,"['Action', 'Drama']",96,4.7,76.0,[],Fiero is hired to assassinate the newly-elected civilian president of San Pedro. His employers are a group of generals...,[u'en'],"[u'pe', u'us']",,4.7,"{u'males aged 30-44': (19, 5.1), u'females': (2, 5.0), u'females aged 30-44': (1, 3.0), 'all votes': (76, 4.7), u'females aged 45+': (1, 7.0), u'males': (54, 4.7), u'males aged 18-29': (2, 3.5), u'aged 18-29': (2, 3.5), u'aged 30-44': (21, 5.0), u'non-us users': (35, 4.9), u'aged 45+': (34, 4.6), u'us users': (17, 4.3), u'top 1000 voters': (24, 4.9), u'males aged 45+': (33, 4.5)}","{1: 5, 2: 5, 3: 10, 4: 13, 5: 18, 6: 17, 7: 4, 8: 0, 9: 0, 10: 4}",5.0,[u'independent-film'],"[u""It looks like we don't have any Taglines for this title yet.""]",,[u'USA::23 January 1987'],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,91026,producer,movie,Eye of the Eagle,1987,,"['Action', 'Adventure', 'War']",84,4.6,79.0,[],"""The Lost Command,"" a bunch of notorious renegades, terrorize South Vietnam, forcing Sgt. Zack Skinner...",[u'en'],"[u'us', u'ph']",,4.6,"{u'males aged 30-44': (31, 4.6), u'females': (4, 7.0), u'females aged 30-44': (1, 7.0), 'all votes': (79, 4.6), u'females aged 45+': (2, 10.0), u'males': (57, 4.2), u'males aged 18-29': (6, 4.7), u'aged 18-29': (6, 4.7), u'aged 30-44': (33, 4.6), u'non-us users': (33, 4.2), u'aged 45+': (23, 3.8), u'us users': (29, 4.4), u'top 1000 voters': (17, 3.9), u'males aged 45+': (20, 3.5)}","{1: 8, 2: 11, 3: 15, 4: 12, 5: 7, 6: 6, 7: 7, 8: 2, 9: 3, 10: 8}",4.0,"[u'vietnam', u'cult-film', u'independent-film']","[u""In this war, if you're not the best...you're dead.""]",,"[u'USA::1987', u'West Germany::April 1988 (video premiere)']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,89023,producer,movie,The Devastator,1986,1.85 : 1,"['Action', 'War']",79,4.7,106.0,[],This war's in your own backyard. Violent warfare erupts in Northern California when Vietnam vet Deacon...,[u'en'],"[u'us', u'ph']",,5.1,"{u'males aged 30-44': (49, 5.1), u'females': (2, 4.5), u'females aged 30-44': (1, 3.0), 'all votes': (106, 4.7), u'females aged 45+': (1, 6.0), u'males': (89, 4.6), u'males aged 18-29': (7, 4.3), u'aged 18-29': (7, 4.3), u'aged 30-44': (51, 5.0), u'non-us users': (48, 4.9), u'aged 45+': (33, 4.2), u'us users': (40, 4.5), u'top 1000 voters': (21, 4.1), u'males aged 45+': (32, 4.2)}","{1: 4, 2: 8, 3: 15, 4: 19, 5: 19, 6: 18, 7: 7, 8: 5, 9: 3, 10: 8}",5.0,"[u'california', u'vietnam', u'marijuana-cultivation', u'vigilantism', u'booby-trap', u'electronics-expert', u'compound', u'bar', u'helicopter', u'submachine-gun', u'car-accident', u'widow', u'sheriff', u'vietnam-war', u'flashback', u'vietnam-flashback', u'tricycle', u'biker-gang', u'biker', u'vigilante', u'drug-dealer', u'marijuana', u'revenge', u'vietnam-veteran', u'two-word-title', u'drugs', u'corruption', u'fire', u'violence', u'gun', u'fighting-back', u'terror', u'small-town', u'death-of-friend', u'independent-film']","[u""This war's in your own backyard."", u'A movie not to be missed by all lovers of fast and furious action packed adventure films!', u'""We Tear Towns Apart""']","[u'The movie credits has the couple of errors. Jerry Beyer is the one who plays the male counterpart of the Pot Couple, not Tim Murphy. David Light is the one who plays Reese, leader of the group of thugs. Not Steve Rogers, but Steve do appears in the movie in a different uncredited role as one of the thugs.']","[u'West Germany::November 1986 (video premiere)', u'USA::December 1986 (video premiere)', u'Portugal::17 December 1986', u'Mexico::22 January 1987', u'Peru::1988']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,90627,producer,movie,Amazons,1986,,"['Action', 'Fantasy', 'Adventure', 'Sci-Fi']",87,4.5,369.0,[],An epic from the dark ages about the legendary lost tribe of warrior women! The girls fly into danger...,[u'en'],[u'ar'],,4.8,"{u'aged 45+': (104, 4.3), u'aged 30-44': (152, 4.3), u'females': (16, 5.0), u'females aged 30-44': (5, 6.4), 'all votes': (369, 4.5), u'females aged 45+': (9, 4.5), u'males': (256, 4.3), u'males aged 18-29': (18, 5.4), u'aged 18-29': (19, 5.4), u'males aged 30-44': (144, 4.2), u'non-us users': (172, 4.3), u'females aged 18-29': (1, 5.0), u'us users': (95, 4.6), u'top 1000 voters': (50, 4.7), u'males aged 45+': (92, 4.3)}","{1: 18, 2: 37, 3: 56, 4: 78, 5: 54, 6: 44, 7: 37, 8: 17, 9: 10, 10: 18}",4.0,"[u'skinny-dipping', u'one-word-title', u'nipples', u'topless', u'bare-breasts', u'breasts', u'topless-female-nudity', u'cheesecake', u'matriarchy', u'female-nudity', u'amazon-tribe', u'transformation', u'magic', u'amazon-warrior', u'swordswoman', u'sword-and-sorcery', u'nudity', u'amazon', u'female-warrior', u'crossbow', u'independent-film']",[u'The legend of Excalibur lives on in...Amazons!'],"[u'Released 15 years before another film about Amazon warriors - Amazons and Gladiators (2001).', u'Released on VHS by CBS/Fox video in Australia and New Zealand in 1987.', u'In the film\'s trailer, the voiceover says ""The legend of Excalibur lives on"". A nod to the legend of King Arthur itself. In the Arthurian legend, Arthur became King when he drew the magic sword Excalibur from a stone.', u'On the Australian CBS/Fox video VHS of The Quiet Earth (1985), the trailer for film was preceded by the trailer of Equalizer 2000 (1987). Richard Norton whom starred in that film as Slade, later started as Lucius in Amazons and Gladiators (2001) which is about Amazon warriors.', u'Directorial debut of Alejandro Sessa.', u'After production was completed on Amazons (1986), Alejando Sessa wrote and directed his 2nd and final feature film Stormquest (1987).']","[u'USA::29 October 1986', u'West Germany::March 1987 (video premiere)']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
253,91990,producer,movie,Sorority House Massacre,1986,1.85 : 1,['Horror'],74,4.4,1926.0,[],College student Beth and her sorority sisters are stalked by an escaped psychopathic killer who shares a strange telepathic link with her.,[u'en'],[u'us'],,4.7,"{u'aged 45+': (344, 4.1), u'aged 30-44': (985, 4.4), u'females': (228, 4.5), u'females aged 30-44': (122, 4.5), 'all votes': (1926, 4.4), u'females aged 45+': (45, 4.3), u'males': (1397, 4.3), u'aged 18-29': (279, 4.5), u'males under 18': (1, 3.0), u'males aged 18-29': (221, 4.5), u'males aged 30-44': (852, 4.3), u'non-us users': (605, 3.8), u'females aged 18-29': (57, 4.5), u'us users': (923, 4.7), u'aged under 18': (1, 3.0), u'top 1000 voters': (125, 4.4), u'males aged 45+': (289, 4.1)}","{1: 197, 2: 214, 3: 287, 4: 300, 5: 286, 6: 220, 7: 155, 8: 98, 9: 35, 10: 134}",4.0,"[u'sorority', u'killer', u'sorority-house', u'characters-killed-one-by-one', u'final-girl', u'repressed-memory', u'slasher', u'mass-murder', u'female-nudity', u'female-frontal-nudity', u'college', u'hiding', u'college-student', u'blonde', u'tan-line', u'female-in-shower', u'no-bra', u'no-panties', u'stabbed-in-back', u'voyeurism', u'voyeur', u'female-removes-her-dress', u'female-removes-her-clothes', u'mini-skirt', u'girl-in-panties', u'white-panties', u'panties', u'public-nudity', u'nudity', u'nude-girl', u'nude', u'bare-breasts', u'breasts', u'topless-female-nudity', u'scantily-clad-female', u'cleavage', u'trailer-narrated-by-percy-rodriguez', u'woman-wearing-glasses', u'kiss', u'cult-film', u'villain-not-really-dead-cliche', u'scream', u'knife-murder', u'bloody-knife', u'boyfriend', u'girlfriend', u'telephone-conversation', u'whispering', u'1980s', u'stabbed-in-the-chest', u'boy-with-glasses', u'volkswagen-rabbit', u'teepee', u'stabbed-in-the-neck', u'stabbed-in-the-back', u'shovel', u'shopping-montage', u'scar', u'power-failure', u'night', u'nightmare', u'montage', u'male-rear-nudity', u'hoe', u'hardware-store', u'friend', u'flashback', u'fireplace', u'escaped-mental-patient', u'electronic-music-score', u'dripping-blood', u'college-professor', u'classroom', u'candle', u'candlelight', u'campfire-story', u'university', u'stab-wound', u'psychology', u'murder-of-family', u'mirror', u'mental-hospital', u'knife', u'hospital', u'dream', u'dinner-table', u'blood', u'murder', u'splatter', u'independent-film', u'african-american-man', u'african-american']","[u""Who'll survive the final exam?"", u'A slash course in absolute terror!']","[u'The blonde woman in the poster artwork for this movie is actress Suzee Slater.', u'Film debut of Vinnie Bilancio.', u""The initials on Beth's suitcase as she's entering the sorority house are the same initials that are on the outside of the house: LBH."", u'Carol Frank was Assistant Director on The Slumber Party Massacre (1982) prior to writing and directing this feature. There are several similarities between the two films, both of which feature a group of young woman being targeted by an anonymous male killer while having a party in a house with no adult supervision, where their boyfriends show up, and they barricade the bedroom door with a dresser to keep the killer out, only for him to make his way into the room through the window. There is even a scene where they are watching The Slumber Party Massacre (1982) on TV. Many viewers have also noted similar plots to that of Halloween (1978) and Halloween II (1981).']","[u'USA::10 October 1986', u'West Germany::May 1987 (video premiere)']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,92156,producer,movie,Vendetta,1986,,"['Action', 'Drama']",89,5.8,166.0,[],A sexy stuntwoman gets herself thrown into prison to avenge the death of her sister.,[u'en'],[u'us'],,6.3,"{u'aged 45+': (53, 6.0), u'aged 30-44': (66, 5.4), u'females': (20, 5.7), u'females aged 30-44': (8, 5.6), 'all votes': (166, 5.8), u'females aged 45+': (8, 5.0), u'males': (106, 5.7), u'males aged 18-29': (2, 6.0), u'aged 18-29': (5, 6.5), u'males aged 30-44': (58, 5.4), u'non-us users': (57, 5.5), u'females aged 18-29': (3, 8.7), u'us users': (66, 5.9), u'top 1000 voters': (21, 5.4), u'males aged 45+': (44, 5.9)}","{1: 9, 2: 4, 3: 9, 4: 16, 5: 21, 6: 33, 7: 18, 8: 18, 9: 8, 10: 30}",6.0,"[u'sister', u'prison', u'female-protagonist', u'beating', u'handcuffed-woman', u'swimming-pool', u'women-killing-women', u'fighting-women', u'testicles-squeezed', u'women-in-prison', u'w.i.p', u'lesbianism', u'female-nudity', u""women's-prison"", u'stunt', u'nudity', u'murder', u'lesbian', u'violence', u'sex', u'revenge', u'independent-film']",[u'All she wants is justice. All it takes is murder.'],,"[u'USA::September 1986', u'West Germany::18 September 1986', u'Mexico::12 March 1987', u'Portugal::May 1987', u'France::2 September 1987', u'Philippines::26 October 1988 (Davao)', u'Portugal::29 December 1994 (TV premiere)']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,91931,producer,movie,Shadow Play,1986,1.85 : 1,['Mystery'],101,5.4,66.0,[],"A playwright who's staying with the mother of her fiance on a remote island, is haunted by his spirit, who is believed to have committed suicide.",[u'en'],[u'us'],,5.4,"{u'males aged 30-44': (16, 4.7), u'females': (6, 9.2), u'females aged 30-44': (2, 9.5), 'all votes': (66, 5.4), u'females aged 45+': (4, 8.8), u'males': (49, 4.5), u'males aged 18-29': (4, 4.5), u'aged 18-29': (4, 4.5), u'aged 30-44': (18, 5.3), u'non-us users': (27, 4.2), u'aged 45+': (33, 4.5), u'us users': (28, 5.5), u'top 1000 voters': (18, 5.0), u'males aged 45+': (29, 4.3)}","{1: 1, 2: 6, 3: 8, 4: 13, 5: 10, 6: 11, 7: 2, 8: 5, 9: 3, 10: 7}",5.0,"[u'f-rated', u'lighthouse', u'ghost', u'independent-film']","[u'Frightened by the future, haunted by the past....The two worlds of Morgan Hanna are about to shatter']","[u'There are three lighthouses on Orcas Island. Lime Kiln Point Lighthouse, Burrows Island Lighthouse and Patos Island Lighthouse.']","[u'France::15 May 1986 (Cannes Film Festival)', u'Canada::August 1986 (Montr\xe9al World Film Festival)', u'USA::20 September 1986']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
256,91223,producer,movie,House,1985,1.85 : 1,"['Comedy', 'Fantasy', 'Horror']",93,6.2,18762.0,[],A troubled writer moves into a haunted house after inheriting it from his aunt.,[u'en'],[u'us'],3000000,6.4,"{u'aged 45+': (3291, 6.2), u'imdb staff': (5, 5.8), u'aged 30-44': (9653, 6.2), u'females': (1941, 6.3), u'females aged 30-44': (1081, 6.2), 'all votes': (18762, 6.2), u'females aged 45+': (410, 6.5), u'males': (13618, 6.2), u'aged 18-29': (2375, 6.3), u'males under 18': (6, 6.6), u'males aged 18-29': (1961, 6.3), u'males aged 30-44': (8477, 6.2), u'non-us users': (7505, 6.1), u'females aged 18-29': (399, 6.3), u'us users': (6390, 6.4), u'aged under 18': (6, 6.6), u'top 1000 voters': (420, 5.7), u'males aged 45+': (2832, 6.2)}","{1: 331, 2: 369, 3: 648, 4: 1196, 5: 2598, 6: 4869, 7: 4341, 8: 2256, 9: 742, 10: 1412}",6.0,"[u'house', u'writer', u'vietnam-war', u'haunted-house', u'alternate-dimension', u'vietnam', u'nightmare', u'death', u'writing', u'novelist', u'author', u'watching-tv', u'watching-a-movie-on-tv', u'trailer-narrated-by-percy-rodriguez', u'american-soldier', u'television', u'weeping-child', u'ex-husband-ex-wife-relationship', u'happy-ending', u'family-reunion', u'house-on-fire', u'beaten-with-own-arm', u""smashing-object-over-someone's-head"", u'falling-down-stairs', u'zombie-soldier', u'severed-arm', u'child-in-peril', u'father-son-relationship', u'exploding-body', u'falling-into-water', u'underwater-scene', u'female-monster', u'flashlight', u'rope', u'razor', u'winged-creature', u'tentacle', u'mattress', u'knife', u'breaking-a-mirror', u'broken-mirror', u'spear-gun', u'harpoon', u'fishing-rod', u'fishing-pole', u'mirror', u'bathing-a-child', u'bathtub', u'flushing-a-toilet', u'hearth', u'chimney', u'one-piece-swimsuit', u'flirting', u'police-officer', u'head-in-bag', u'decapitated-head', u'carrying-a-dead-woman', u'carrying-a-dead-body', u'man-carrying-a-woman', u'death-of-loved-one', u'shot-in-the-belly', u'hiding-a-dead-body', u'police-car', u'writing-a-book', u'police-siren', u'dead-woman', u'bullet', u'rifle', u'shot-to-death', u'shears', u'shovel', u'swordfish', u'divorced-man', u'pendulum-clock', u'clock', u'walking-the-dog', u'goggles', u'video-camera', u'monster-in-the-closet', u'creature', u'missing-son', u'loss-of-son', u'robe', u'bathrobe', u'bathroom-mirror', u'brushing-teeth', u'toothbrush', u'autograph-book', u'fan', u'jungle', u'soldier', u'snake', u""writer's-block"", u'golden-retriever', u'dog', u'garbage-bin', u'house-for-sale', u'painting', u'jumping-into-a-swimming-pool', u'finding-a-dead-body', u'dream', u'coffin', u'graveyard', u'cemetery', u'suicide-by-hanging', u'hanged-woman', u'autograph', u'book-signing', u'book', u'first-part', u'murder', u'dog-carrying-a-severed-hand', u'climbing-down-a-rope', u'machine-gun', u'thunderstorm', u'motorscooter', u'delivery-boy', u'delivery-man', u'camera', u'midnight', u'bathroom', u'kitchen', u'shotgun-shell', u'grave-site', u'funeral', u'fireplace', u'gremlin', u'little-boy', u'closet', u'shotgun', u'harpoon-gun', u'sickle', u'computer', u'fbi', u'divorce', u'mansion', u'burying-a-dead-body', u'witch', u'flying-skeleton', u'revenge', u'grenade', u'skeleton', u'abduction', u'swimming-pool', u'wound', u'vengeance', u'supernatural-power', u'suicide-of-aunt', u'seduction', u'policeman', u'neighbor', u'mounted-fish', u'mother-son-relationship', u'materialization', u'marital-separation', u'levitation', u'inanimate-object-comes-to-life', u'husband-wife-relationship', u'husband-murders-wife', u'hiding', u'hallucination', u'flashback', u'euthanasia', u'death-of-aunt', u'dead-body', u'corpse', u'childhood-home', u'capture', u'burying', u'bleeding', u'babysitting', u'aunt-nephew-relationship', u'actress', u'shot-in-the-chest', u'shot-in-the-back', u'severed-head', u'severed-hand', u'gore', u'demon', u'cut-into-pieces', u'cult-film', u'blood', u'missing-child', u'ghost', u'axe', u'alternate-universe', u'vietnam-veteran', u'multiple-monsters', u'first-of-series', u'undead', u'suicide', u'black-comedy', u'monster', u'independent-film']","[u""Ding dong, you're dead."", u'HORROR has found a new HOME', u'Enter at your own risk.', u""You are cordially invited to spend an evening with Roger Cobb and his friends. Don't come alone!""]","[u'Kane Hodder, who was the stunt coordinator for the film, is known to horror fans as the one who played icon Jason Voorhees more than anyone else, four films total. Director Steve Miner also directed Friday the 13th Part 2 (1981), the first to actually feature Jason, and Friday the 13th Part III (1982), the first to feature the famous hockey mask.', u'According to Fred Dekker, the script was originally inspired by Twilight Zone: The Movie (1983). After seeing that film, Dekker and his friends, which included Ethan Wiley, Steve Miner, and Shane Black, planned to make their own independent anthology movie on video. But the project was never completed. Dekker used the idea for his unproduced segment for this film.', u""The next door neighbor, Harold, is played by George Wendt who best known for his role as Norm on Cheers (1982). House II: The Second Story (1987) features an appearance by John Ratzenberger who played Norm's best friend Cliff."", u'Sean S. Cunningham, the producer, produced the Friday the 13th movies, and Harry Manfredini wrote the music for this and the Friday the 13th movies.', u'Like several horror films of the 1970s, 80s, and early 90s, one of the major themes of this film is the mental trauma of the Vietnam War that is re-lived and dreamt of by its protagonist. This can largely be attributed to the recognition of Post-traumatic Stress Disorder (PTSD) in 1980 by the American Psychiatric Association and an increased popular understanding throughout those decades of PTSD symptoms, e.g. nightmares, flashbacks, etc., as well as an increasing number of Vietnam veterans who committed suicide as a result of their wartime experiences. Thus in many ways, films like House reflect a change in national consciousness as war ceased being depicted as a glorious event and began to be seen as a harrowing and traumatic experience.', u'Glenn Close and Sigourney Weaver were considered for the female lead role.', u'The ""For Sale""-sign at the beginning of the movie has the name of \'Craven Realty\', perhaps a nod to Wes Craven, the legendary horror director.', u'In the Vietnam war flashbacks you can clearly hear the sound of a kookaburra bird. They are native to Australia and would definitely not be in Vietnam.', u'Dennis Franz auditioned for the role of Chet Parker.', u'The original screenplay by Fred Dekker was a traditional horror film with no humor at all. The comedy was all added by Ethan Wiley when he rewrote the script.', u'The war demon was an elaborate puppet measuring 18 feet. It was operated by 15 people.', u""The little boy that Roger babysits is played by director Steve Miner's young son."", u'Steve Miner leapt at the chance of making the film as he was largely regarded as a director of horror films, having helmed the second and third instalments of the Friday the 13th franchise. Sure enough, his next projects after House (1985) were Soul Man (1986) and the pilot episode of The Wonder Years (1988).', u'In Hong Kong, this was known as ""Don\'t Go Into the Haunted House After Midnight"".', u'The house of the title was discovered in Monrovia in California. Production designer Greg Fonseca and his team spent four weeks remodeling it to suit their purposes.', u'The show that Sandy plays in is called ""Resort"".', u'Shot over a period of 8 weeks.', u'All the creatures were manufactured over a period of three months.', u""The movie's poster featured a disembodied hand ringing the doorbell. This does not occur in the film.""]","[u'USA::6 December 1985 (Victoria, Texas)', u'France::January 1986 (Avoriaz Fantastic Film Festival)', u'Australia::27 February 1986', u'USA::28 February 1986', u'West Germany::24 April 1986', u'Taiwan::3 May 1986', u'Netherlands::15 May 1986', u'France::4 June 1986', u'Japan::14 June 1986', u'Sweden::18 July 1986', u'Italy::21 August 1986', u'Peru::1987', u'Colombia::22 January 1987', u'Denmark::30 March 1987', u'Mexico::1 May 1987', u'Spain::4 May 1987', u'Brazil::7 May 1987', u'South Korea::5 September 1987', u'Finland::25 September 1987', u'Portugal::February 1989 (Fantasporto Film Festival)', u'Portugal::25 May 1990']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,91604,producer,movie,Naked Vengeance,1985,,"['Action', 'Crime', 'Drama']",97,6.0,194.0,[],A beautiful woman seeks revenge for tragedy forced upon her family.,[u'en'],"[u'us', u'ph']",,6.3,"{u'aged 45+': (59, 5.3), u'aged 30-44': (87, 6.5), u'females': (9, 6.4), u'females aged 30-44': (5, 6.9), 'all votes': (194, 6.0), u'females aged 45+': (3, 6.0), u'males': (149, 6.1), u'males aged 18-29': (9, 6.9), u'aged 18-29': (10, 6.9), u'males aged 30-44': (82, 6.5), u'non-us users': (80, 5.9), u'females aged 18-29': (1, 5.0), u'us users': (71, 6.3), u'top 1000 voters': (22, 5.3), u'males aged 45+': (56, 5.3)}","{1: 4, 2: 10, 3: 10, 4: 14, 5: 22, 6: 45, 7: 40, 8: 12, 9: 15, 10: 22}",6.0,"[u'revenge', u'rape', u'vigilantism', u'vigilante', u'violence', u'female-protagonist', u'remake', u'independent-film']","[u""They shattered her world...now she's out for justice...and vengeance.""]",,"[u'USA::December 1985', u'West Germany::September 1986 (video premiere)', u'Japan::5 October 1986 (video premiere)']",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,89974,producer,movie,School Spirit,1985,,"['Comedy', 'Fantasy']",90,4.6,361.0,[],The only thing keeping Billy Batson from the girl of his dreams is one little condom -- or rather the lack of one...,[u'en'],[u'us'],,4.9,"{u'aged 45+': (101, 4.3), u'aged 30-44': (153, 4.5), u'females': (25, 4.2), u'females aged 30-44': (9, 4.9), 'all votes': (361, 4.6), u'females aged 45+': (10, 3.3), u'males': (260, 4.5), u'males aged 18-29': (21, 4.6), u'aged 18-29': (26, 4.8), u'males aged 30-44': (143, 4.5), u'non-us users': (138, 4.2), u'females aged 18-29': (5, 5.0), u'us users': (129, 4.5), u'top 1000 voters': (50, 4.0), u'males aged 45+': (90, 4.4)}","{1: 25, 2: 31, 3: 51, 4: 76, 5: 55, 6: 42, 7: 21, 8: 17, 9: 13, 10: 30}",4.0,"[u'condom', u'shower', u'female-rear-nudity', u'female-frontal-nudity', u'breasts', u'psychotronic-film', u'paranormal-romance', u'teen-sex-comedy', u'sex-comedy', u'cult-comedy', u'female-nudity', u'cult-film', u'independent-film', u'ghost', u'psychotronic', u'teenager', u'pig', u'invisibility', u'college', u'car-crash', u'back-from-the-dead', u'dead-boyfriend']",[u'This is one ghost who should be busted'],,"[u'USA::30 October 1985', u'West Germany::October 1986 (video premiere)']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
